#a,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,9240.0,12004.0,Participació Transparència i Bon Govern Sueldos del Grupo C2,,9240.0,1.0,104361.6,0.0,104361.6,103542.88
,9240.0,12005.0,Participació Transparència i Bon Govern Sueldos del Grupo E,,9240.0,1.0,7970.2,0.0,7970.2,8157.45
,9240.0,12006.0,Participació Transparència i Bon Govern Trienios,,9240.0,1.0,10823.18,-31.42,10791.76,12823.77
,9240.0,12100.0,Participació Transparència i Bon Govern Complemento de destino,,9240.0,1.0,75299.42,0.0,75299.42,63849.12
,9240.0,12101.0,Participació Transparència i Bon Govern Complemento específico,,9240.0,1.0,101329.76,0.0,101329.76,77320.86
,9240.0,12103.0,Participació Transparència i Bon Govern Otros complementos,,9240.0,1.0,11242.08,0.0,11242.08,9840.58
,9240.0,12700.0,Participació Transparència i Bon Govern.Contribuciones a planes y fondos de pensiones funcionaris,,9240.0,1.0,0.0,0.0,0.0,7985.47
,9240.0,15001.0,Participació Transparència i Bon Govern Productivitat funcionàris,,9240.0,1.0,49126.8,0.0,49126.8,90274.8
,9240.0,15100.0,Participació Transparència i Bon Govern.Gratificacions,,9240.0,1.0,0.0,0.0,0.0,314.85
,9240.0,16000.0,Participació Transparència i Bon Govern Seguridad Social,,9240.0,1.0,110498.47,9383.86,119882.33,92366.86
,9240.0,16008.0,Participació Transparència i Bon Govern.Asistencia médico-farmacéutica,,9240.0,1.0,0.0,0.0,0.0,1991.4
,9240.0,20400.0,Participació Transparència i Bon Govern.Material de transport,,9240.0,2.0,0.0,0.0,0.0,66.74
,9240.0,22000.0,Participació Transparència i Bon Govern.Ordinario no inventariable,,9240.0,2.0,0.0,0.0,0.0,46.96
,9240.0,22103.0,Participació Transparència i Bon Govern.Combustibles y carburantes,,9240.0,2.0,0.0,0.0,0.0,20.0
,9240.0,22402.0,Participació Transparència i Bon Govern.De otro inmovilizado,,9240.0,2.0,0.0,0.0,0.0,64.0
,9240.0,22699.0,Participació  Transparència i Bon Govern Otros gastos diversos,,9240.0,2.0,20000.0,0.0,20000.0,3770.69
,9240.0,22799.0,Participació Transparència i Bon Govern Otros trabajos realizados por otras empresas y profesionales,,9240.0,2.0,240000.0,-160000.0,80000.0,36495.66
,9240.0,23000.0,Participació Transparència i Bon Govern.De los miembros de los órganos de gobierno,,9240.0,2.0,0.0,0.0,0.0,224.91
,9240.0,23010.0,Participació Transparència i Bon Govern.Del personal directivo,,9240.0,2.0,0.0,0.0,0.0,165.0
,9240.0,23020.0,Participació Transparència i Bon Govern.Del personal no directivo,,9240.0,2.0,0.0,0.0,0.0,140.23
,9240.0,23100.0,Participació Transparència i Bon Govern.De los miembros de los órganos de gobierno,,9240.0,2.0,0.0,0.0,0.0,232.71
,9240.0,23110.0,Participació Transparència i Bon Govern.Del personal directivo,,9240.0,2.0,0.0,0.0,0.0,677.66
,9240.0,23120.0,Participació Transparència i Bon Govern.Del personal no directivo,,9240.0,2.0,0.0,0.0,0.0,248.86
,9240.0,48900.0,Participació Transparència i Bon Govern Transferències corrents a fam. i instit. sense fi de lucre,,9240.0,4.0,200000.0,-50000.0,150000.0,0.0
,9240.0,48916.0,Participació Transparència i Bon Govern Fons Pitiús de Cooperació,,9240.0,4.0,150000.0,-55000.0,95000.0,0.0
,9240.0,78900.0,Participació Transparència i Bon Govern Transferències de capital a famílies i instit. sense ànim de lucre,,9240.0,7.0,60000.0,-30000.0,30000.0,0.0
,9290.0,50000.0,"Fons de Contingencia.Fondo de Contingencia. Art. 31 Ley  2/2012, de Estab. Presup. y Sost. Financiera",,9290.0,5.0,247840.84,-247840.84,0.0,0.0
,9310.0,12000.0,Intervenció Sueldos del Grupo A1,,9310.0,1.0,76173.7,0.0,76173.7,16980.7
,9310.0,12001.0,Intervenció Sueldos del Grupo A2,,9310.0,1.0,53586.32,0.0,53586.32,20259.17
,9310.0,12003.0,Intervenció Sueldos del Grupo C1,,9310.0,1.0,20520.64,0.0,20520.64,20955.12
,9310.0,12004.0,Intervenció Sueldos del Grupo C2,,9310.0,1.0,26090.4,0.0,26090.4,24551.67
,9310.0,12006.0,Intervenció Trienios,,9310.0,1.0,18143.6,0.0,18143.6,16533.56
,9310.0,12100.0,Intervenció Complemento de destino,,9310.0,1.0,110630.66,0.0,110630.66,51136.47
,9310.0,12101.0,Intervenció Complemento específico,,9310.0,1.0,199153.08,0.0,199153.08,114258.41
,9310.0,12103.0,Intervenció Otros complementos,,9310.0,1.0,14826.0,0.0,14826.0,7074.55
,9310.0,12700.0,Intervenció.Contribuciones a planes y fondos de pensiones funcionaris,,9310.0,1.0,0.0,0.0,0.0,5385.6
,9310.0,15001.0,Intervenció Productivitat funcionàris,,9310.0,1.0,66261.72,0.0,66261.72,60064.26
,9310.0,15100.0,Intervenció.Gratificacions,,9310.0,1.0,0.0,0.0,0.0,284.76
,9310.0,16000.0,Intervenció Seguridad Social,,9310.0,1.0,152415.52,14006.13,166421.65,64425.04
,9310.0,16008.0,Intervenció Asistencia médico-farmacéutica,,9310.0,1.0,1500.0,0.0,1500.0,1379.0
,9310.0,21600.0,Intervenció Manteniment equisp informàtics,,9310.0,2.0,51500.0,0.0,51500.0,18677.56
,9310.0,22001.0,"Intervenció.Prensa, revistas, libros y otras publicaciones",,9310.0,2.0,0.0,0.0,0.0,190.0
,9310.0,22606.0,"Intervenció.Reuniones, conferencias y cursos",,9310.0,2.0,0.0,0.0,0.0,888.22
,9310.0,22699.0,Intervenció Otros gastos diversos,,9310.0,2.0,10000.0,0.0,10000.0,2809.9
,9310.0,23000.0,Intervenció.De los miembros de los órganos de gobierno,,9310.0,2.0,0.0,0.0,0.0,135.0
,9310.0,23020.0,Intervenció.Del personal no directivo,,9310.0,2.0,0.0,0.0,0.0,1870.08
,9310.0,23100.0,Intervenció.De los miembros de los órganos de gobierno,,9310.0,2.0,0.0,0.0,0.0,153.79
,9310.0,23120.0,Intervenció.Del personal no directivo,,9310.0,2.0,0.0,0.0,0.0,905.6
,9310.0,23300.0,Intervenció.Altres indemnitzacions per raó de servei,,9310.0,2.0,0.0,0.0,0.0,345.0
,9340.0,12000.0,Tresoreria Sueldos del Grupo A1,,9340.0,1.0,45704.22,0.0,45704.22,15592.73
,9340.0,12001.0,Tresoreria Sueldos del Grupo A2,,9340.0,1.0,13396.58,0.0,13396.58,0.0
,9340.0,12003.0,Tresoreria Sueldos del Grupo C1,,9340.0,1.0,10260.32,0.0,10260.32,8751.38
,9340.0,12004.0,Tresoreria Sueldos del Grupo C2,,9340.0,1.0,34787.2,0.0,34787.2,35604.8
,9340.0,12006.0,Tresoreria Trienios,,9340.0,1.0,9102.0,0.0,9102.0,12151.81
,9340.0,12100.0,Tresoreria Complemento de destino,,9340.0,1.0,64626.66,0.0,64626.66,40274.48
,9340.0,12101.0,Tresoreria Complemento específico,,9340.0,1.0,96045.74,0.0,96045.74,94002.04
,9340.0,12103.0,Tresoreria Otros complementos,,9340.0,1.0,8648.64,0.0,8648.64,4927.6
,9340.0,12700.0,Tresoreria.Contribuciones a planes y fondos de pensiones funcionaris,,9340.0,1.0,0.0,0.0,0.0,4039.2
,9340.0,13000.0,Tresoreria.Retribucions persona laboral,,9340.0,1.0,0.0,0.0,0.0,5106.93
,9340.0,13002.0,Tresoreria.Otras remuneraciones,,9340.0,1.0,0.0,0.0,0.0,6825.78
,9340.0,13100.0,Tresoreria Retribucions personal laboral temporal,,9340.0,1.0,20532.8,0.0,20532.8,3006.26
,9340.0,13700.0,Tresoreria.Contribucions a plans i fons de pensions laborals,,9340.0,1.0,0.0,0.0,0.0,673.2
,9340.0,15001.0,Tresoreria Productivitat funcionàris,,9340.0,1.0,47276.64,0.0,47276.64,40178.01
,9340.0,15002.0,Tresoreria Productivitat laborals,,9340.0,1.0,0.0,3900.0,3900.0,6222.92
,9340.0,15003.0,Tresoreria Productivitat personal laboral contractat,,9340.0,1.0,3030.0,0.0,3030.0,922.0
,9340.0,15100.0,Tresoreria.Gratificacions,,9340.0,1.0,0.0,0.0,0.0,2722.91
,9340.0,16000.0,Tresoreria Seguridad Social,,9340.0,1.0,90057.22,8376.73,98433.95,53873.42
,9340.0,16008.0,Tresoreria Asistencia médico-farmacéutica,,9340.0,1.0,1800.0,0.0,1800.0,1465.0
,9340.0,21600.0,Tresoreria.Manteniment equisp informàtics,,9340.0,2.0,0.0,0.0,0.0,527.56
,9340.0,22000.0,Tresoreria.Ordinario no inventariable,,9340.0,2.0,0.0,0.0,0.0,85.74
,9340.0,22001.0,"Tresoreria Prensa, revistas, libros y otras publicaciones",,9340.0,2.0,600.0,0.0,600.0,0.0
,9340.0,22403.0,Tresoreria.Altres riscos,,9340.0,2.0,0.0,0.0,0.0,283.42
,9340.0,22500.0,Tresoreria.Tributos estatales,,9340.0,2.0,0.0,0.0,0.0,12078.25
,9340.0,22606.0,"Tresoreria Reuniones, conferencias y cursos",,9340.0,2.0,3400.0,0.0,3400.0,1020.0
,9340.0,22699.0,Tresoreria.Otros gastos diversos,,9340.0,2.0,0.0,0.0,0.0,1507.9
,9340.0,22799.0,Tresoreria Otros trabajos realizados por otras empresas y profesionales,,9340.0,2.0,6000.0,0.0,6000.0,513.04
,9340.0,23020.0,Tresoreria.Del personal no directivo,,9340.0,2.0,0.0,0.0,0.0,838.63
,9340.0,23120.0,Tresoreria.Del personal no directivo,,9340.0,2.0,0.0,0.0,0.0,732.08
,9340.0,23300.0,Tresoreria.Altres indemnitzacions per raó de servei,,9340.0,2.0,0.0,0.0,0.0,165.0
,9340.0,25000.0,Tresoreria Convenio CIE - AEAT Recaudación Ejecutiva,,9340.0,2.0,40000.0,0.0,40000.0,0.0
,9340.0,35900.0,Tresoreria Otros gastos financieros,,9340.0,3.0,12000.0,0.0,12000.0,6181.45
,9420.0,76201.0,Cooperació Economica.Anjuntament d´Eivissa,,9420.0,7.0,100000.0,0.0,100000.0,0.0
,9420.0,76202.0,Cooperació Economica.Ajuntament de Sant Antoni,,9420.0,7.0,100000.0,0.0,100000.0,0.0
,9420.0,76203.0,Cooperació Economica.Ajuntament de Santa Eularia,,9420.0,7.0,100000.0,0.0,100000.0,0.0
,9420.0,76204.0,Cooperació Economica.Ajuntament de Sant Josep,,9420.0,7.0,100000.0,0.0,100000.0,0.0
,9420.0,76205.0,Cooperació Economica.Ajuntament de Sant Joan de Labritja,,9420.0,7.0,100000.0,0.0,100000.0,0.0
,9430.0,46712.0,Transf. a otras Entidades Locales Consorci de Mobilitat.Transferència Corrent.,,9430.0,4.0,20000.0,0.0,20000.0,0.0
,9430.0,76712.0,Transf. a otras Entidades Locales Consorci de Mobilitat. Transf. de Capital,,9430.0,7.0,290000.0,0.0,290000.0,0.0
